AB_category	sample	sum_abund	country	rank	max_rank
fluoroquinolone	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_10P	8.84105632631722e-09	RUS	0.627408993576017	467
phenicol	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_10P	1.1949529064138e-08	RUS	0.580645161290323	496
rifamycin antibiotic	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_10P	3.2875555628073e-09	RUS	0.595402298850575	435
rifamycin antibiotic	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_9P	2.31373605920506e-09	RUS	0.540229885057471	435
rifamycin antibiotic	SRR413593merged	6.86186361958876e-09	CHN	0.689655172413793	435
rifamycin antibiotic	SRR413718merged	2.98332981398105e-08	CHN	0.852873563218391	435
rifamycin antibiotic	kazan5500_2014_03_31_1_L02_64BR_50trimmed_T_F3	1.92235018739572e-09	RUS_HOBL	0.514942528735632	435
rifamycin antibiotic	Tomsk_2014_02_28_1_L02_L03_merg_27_50trimmed_T_F3	3.54906632598155e-07	RUS_HOBL	0.972413793103448	435
phenicol	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_41	2.86541744186147e-07	RUS	0.963709677419355	496
rifamycin antibiotic	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_41	2.84296164700647e-07	RUS	0.967816091954023	435
rifamycin antibiotic	SRR413620merged	2.10449784288041e-08	CHN	0.829885057471264	435
phenicol	SRR413638merged	2.72139135991558e-09	CHN	0.336693548387097	496
rifamycin antibiotic	SRR413638merged	2.72139135991558e-09	CHN	0.574712643678161	435
rifamycin antibiotic	SRS017521	2.90435455839378e-08	USA	0.850574712643678	435
rifamycin antibiotic	SRS078176	1.57379782104775e-09	USA	0.47816091954023	435
fluoroquinolone	MH0018_081119	9.63954554355883e-10	EUR	0.299785867237687	467
phenicol	MH0018_081119	7.30649490704728e-10	EUR	0.161290322580645	496
rifamycin antibiotic	MH0018_081119	7.30649490704728e-10	EUR	0.363218390804598	435
fluoroquinolone	211_251_20111102_FRAG_BC_211_251_F3_219	1.13174696290162e-09	RUS	0.331905781584582	467
phenicol	211_251_20111102_FRAG_BC_211_251_F3_219	5.68352051580904e-08	RUS	0.834677419354839	496
rifamycin antibiotic	211_251_20111102_FRAG_BC_211_251_F3_219	5.12896594748924e-10	RUS	0.317241379310345	435
rifamycin antibiotic	SRS043001	8.1082352447461e-10	USA	0.377011494252874	435
phenicol	SRR413768merged	9.53977356526294e-09	CHN	0.530241935483871	496
rifamycin antibiotic	SRR413768merged	9.53977356526294e-09	CHN	0.735632183908046	435
rifamycin antibiotic	SRR413760merged	1.07118599495122e-09	CHN	0.418390804597701	435
rifamycin antibiotic	kazan5500_2014_03_31_1_L01_18BR_50trimmed_T_F3	2.55611293122599e-09	RUS_HOBL	0.563218390804598	435
phenicol	SRS016267	1.33216525253377e-09	USA	0.219758064516129	496
rifamycin antibiotic	SRS016267	1.33216525253377e-09	USA	0.468965517241379	435
rifamycin antibiotic	SRR413594merged	5.79437748927549e-09	CHN	0.668965517241379	435
rifamycin antibiotic	Tomsk_2014_02_28_1_L02_L03_merg_30_50trimmed_T_F3	1.34246375505784e-08	RUS_HOBL	0.770114942528736	435
rifamycin antibiotic	61_106_20121101_FRAG_BC_61_106_F3_72	9.99829370311525e-10	RUS	0.402298850574713	435
rifamycin antibiotic	SRR413721merged	5.20920633268701e-08	CHN	0.882758620689655	435
rifamycin antibiotic	SRS019685	6.59173314572933e-10	USA	0.347126436781609	435
fluoroquinolone	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_180	1.94922134815455e-09	RUS	0.411134903640257	467
phenicol	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_180	2.53774868133497e-08	RUS	0.721774193548387	496
rifamycin antibiotic	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_180	9.37226245175504e-10	RUS	0.390804597701149	435
rifamycin antibiotic	211_251_20111102_FRAG_BC_211_251_F3_214	4.55954274280425e-09	RUS	0.63448275862069	435
rifamycin antibiotic	211_251_20111102_FRAG_BC_211_251_F3_216	1.093240866132e-08	RUS	0.75632183908046	435
rifamycin antibiotic	SRR413752merged	1.58934665628371e-09	CHN	0.482758620689655	435
fluoroquinolone	MH0071_090125	2.17084402844633e-08	EUR	0.743040685224839	467
phenicol	MH0071_090125	6.96105662319521e-09	EUR	0.467741935483871	496
rifamycin antibiotic	MH0071_090125	6.96105662319521e-09	EUR	0.691954022988506	435
rifamycin antibiotic	SRR413608merged	5.56060146013746e-09	CHN	0.659770114942529	435
phenicol	SRS016585	2.33305606415843e-06	USA	0.997983870967742	496
rifamycin antibiotic	SRS016585	2.33305606415843e-06	USA	1	435
phenicol	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_63	1.70131224840703e-08	RUS	0.641129032258065	496
rifamycin antibiotic	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_63	1.66964353045221e-08	RUS	0.8	435
rifamycin antibiotic	SRR413577merged	6.75758127803905e-09	CHN	0.68735632183908	435
rifamycin antibiotic	SRR413758merged	3.89730186427861e-08	CHN	0.868965517241379	435
rifamycin antibiotic	SRR413707merged	7.99808278335555e-09	CHN	0.705747126436782	435
rifamycin antibiotic	202_209_20111028_FRAG_BC_202_209_F3_203	2.38621987721895e-09	RUS	0.549425287356322	435
rifamycin antibiotic	61_106_20121101_FRAG_BC_61_106_F3_76	3.94251092534912e-07	RUS	0.977011494252874	435
rifamycin antibiotic	SRR413713merged	2.46237644735758e-08	CHN	0.839080459770115	435
phenicol	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_14P	1.04060140997957e-08	RUS	0.544354838709677	496
rifamycin antibiotic	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_14P	1.67361383368535e-09	RUS	0.491954022988506	435
rifamycin antibiotic	Tomsk_2014_02_28_1_L02_L03_merg_32_50trimmed_T_F3	5.74020089585179e-09	RUS_HOBL	0.664367816091954	435
rifamycin antibiotic	SRR413604merged	3.30969404180634e-09	CHN	0.6	435
phenicol	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_317	3.10475823580259e-08	RUS	0.766129032258065	496
rifamycin antibiotic	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_317	3.29607438722998e-09	RUS	0.597701149425287	435
rifamycin antibiotic	Tomsk_2014_02_28_1_L02_L03_merg_34_50trimmed_T_F3	2.77819292396042e-09	RUS_HOBL	0.579310344827586	435
rifamycin antibiotic	Tomsk_2014_02_28_1_L02_L03_merg_26_50trimmed_T_F3	1.62957671948308e-08	RUS_HOBL	0.793103448275862	435
rifamycin antibiotic	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_311	1.55129227004451e-08	RUS	0.783908045977011	435
phenicol	SRR413573merged	2.09743075519771e-08	CHN	0.673387096774194	496
rifamycin antibiotic	SRR413573merged	2.09743075519771e-08	CHN	0.827586206896552	435
rifamycin antibiotic	SRR413622merged	2.08261550363935e-08	CHN	0.825287356321839	435
rifamycin antibiotic	185_210_20111102_FRAG_BC_185_210_F3_185	3.99022707575803e-07	RUS	0.981609195402299	435
phenicol	130_179_2_20120514_FRAG_BC_130_179_2_F3_178	4.14801902629489e-08	RUS	0.804435483870968	496
rifamycin antibiotic	130_179_2_20120514_FRAG_BC_130_179_2_F3_178	3.59009513227071e-09	RUS	0.609195402298851	435
rifamycin antibiotic	SRR413569merged	1.6030655091636e-08	CHN	0.788505747126437	435
rifamycin antibiotic	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_176	3.18083790576223e-08	RUS	0.862068965517241	435
phenicol	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_16P	1.08378374432993e-07	RUS	0.895161290322581	496
rifamycin antibiotic	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_16P	1.07163399646898e-07	RUS	0.917241379310345	435
phenicol	kazan5500_2014_03_31_1_L02_61BR_50trimmed_T_F3	1.25453727258419e-07	RUS_HOBL	0.911290322580645	496
rifamycin antibiotic	kazan5500_2014_03_31_1_L02_61BR_50trimmed_T_F3	1.18890870779232e-07	RUS_HOBL	0.924137931034483	435
phenicol	SRS012902	2.71901004233497e-09	USA	0.334677419354839	496
rifamycin antibiotic	SRS012902	2.71901004233497e-09	USA	0.572413793103448	435
rifamycin antibiotic	61_106_20121101_FRAG_BC_61_106_F3_61	1.71625109955476e-09	RUS	0.498850574712644	435
rifamycin antibiotic	Tomsk_2014_02_28_1_L02_L03_merg_31_50trimmed_T_F3	2.82902630112604e-10	RUS_HOBL	0.24367816091954	435
rifamycin antibiotic	SRR413773merged	2.90378127362774e-09	CHN	0.581609195402299	435
fluoroquinolone	261_268_20111115_FRAG_BC_261_268_F3_261	8.3645870826923e-09	RUS	0.620985010706638	467
phenicol	261_268_20111115_FRAG_BC_261_268_F3_261	7.708311205584e-08	RUS	0.866935483870968	496
rifamycin antibiotic	261_268_20111115_FRAG_BC_261_268_F3_261	5.44321675063726e-09	RUS	0.655172413793103	435
rifamycin antibiotic	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_45P	3.10964379257691e-08	RUS	0.855172413793103	435
rifamycin antibiotic	61_106_20121101_FRAG_BC_61_106_F3_70	1.10681406107794e-09	RUS	0.427586206896552	435
rifamycin antibiotic	61_106_20121101_FRAG_BC_61_106_F3_106	1.31461033875196e-08	RUS	0.767816091954023	435
beta-lactam	SRS013215	1.54668076500441e-09	USA	0.037109375	512
fluoroquinolone	SRS013215	1.64827766006217e-09	USA	0.374732334047109	467
phenicol	SRS013215	4.80543160171562e-10	USA	0.120967741935484	496
rifamycin antibiotic	SRS013215	4.80543160171562e-10	USA	0.308045977011494	435
rifamycin antibiotic	SRR413556merged	9.97416509700076e-09	CHN	0.749425287356322	435
rifamycin antibiotic	SRR413592merged	1.40879148545474e-08	CHN	0.777011494252874	435
rifamycin antibiotic	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_316	1.09570451703371e-09	RUS	0.422988505747126	435
rifamycin antibiotic	SRR413598merged	9.02448020516747e-09	CHN	0.719540229885058	435
rifamycin antibiotic	SRR413701merged	3.0029052125067e-09	CHN	0.586206896551724	435
rifamycin antibiotic	SRS024132	1.31550910818156e-09	USA	0.466666666666667	435
fluoroquinolone	Tomsk_2014_02_28_1_L02_L03_merg_40_50trimmed_T_F3	5.32729938669581e-10	RUS_HOBL	0.23982869379015	467
rifamycin antibiotic	Tomsk_2014_02_28_1_L02_L03_merg_40_50trimmed_T_F3	2.97009935749379e-10	RUS_HOBL	0.252873563218391	435
rifamycin antibiotic	SRR413600merged	4.08185655888205e-09	CHN	0.622988505747126	435
phenicol	SRS054956	2.91199330988946e-09	USA	0.350806451612903	496
rifamycin antibiotic	SRS054956	2.91199330988946e-09	USA	0.583908045977012	435
rifamycin antibiotic	222_257_20111020_FRAG_BC_222_257_F3_257	1.0141701844614e-09	RUS	0.406896551724138	435
rifamycin antibiotic	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_38	9.8087565885424e-09	RUS	0.747126436781609	435
rifamycin antibiotic	SRR413617merged	9.24058190734419e-09	CHN	0.726436781609195	435
fluoroquinolone	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_6P	1.91930133399987e-09	RUS	0.404710920770878	467
rifamycin antibiotic	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_6P	4.94359879857894e-10	RUS	0.31264367816092	435
rifamycin antibiotic	SRS050752	2.36075570955242e-09	USA	0.547126436781609	435
phenicol	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_69	1.78382311370155e-08	RUS	0.649193548387097	496
rifamycin antibiotic	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_69	1.66996381070343e-08	RUS	0.802298850574713	435
phenicol	kazan5500_2014_03_31_1_L01_23BR_50trimmed_T_F3	1.98238573816504e-08	RUS_HOBL	0.669354838709677	496
rifamycin antibiotic	kazan5500_2014_03_31_1_L01_23BR_50trimmed_T_F3	1.98238573816504e-08	RUS_HOBL	0.822988505747126	435
fluoroquinolone	61_106_20121101_FRAG_BC_61_106_F3_66	2.63664074813328e-09	RUS	0.445396145610278	467
rifamycin antibiotic	61_106_20121101_FRAG_BC_61_106_F3_66	9.6482150368321e-10	RUS	0.395402298850575	435
rifamycin antibiotic	61_106_20121101_FRAG_BC_61_106_F3_69	1.81583125735366e-08	RUS	0.809195402298851	435
rifamycin antibiotic	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_314	4.24510741112698e-09	RUS	0.627586206896552	435
rifamycin antibiotic	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_1P	9.79594734735872e-09	RUS	0.744827586206897	435
rifamycin antibiotic	SRR413769merged	1.1871009142202e-09	CHN	0.450574712643678	435
phenicol	MH0014_090120	2.46026403292043e-07	EUR	0.951612903225806	496
rifamycin antibiotic	MH0014_090120	2.44954778012313e-07	EUR	0.958620689655172	435
rifamycin antibiotic	SRR413599merged	1.49142370624434e-08	CHN	0.781609195402299	435
rifamycin antibiotic	130_179_2_20120514_FRAG_BC_130_179_2_F3_130	7.26006270299244e-10	RUS	0.360919540229885	435
phenicol	SRS020869	1.99234138914616e-09	USA	0.284274193548387	496
rifamycin antibiotic	SRS020869	1.99234138914616e-09	USA	0.526436781609195	435
rifamycin antibiotic	SRR413583merged	5.66706286448616e-09	CHN	0.662068965517241	435
fluoroquinolone	SRS015578	6.81984155083692e-10	USA	0.261241970021413	467
rifamycin antibiotic	SRS015578	3.69119719891105e-10	USA	0.282758620689655	435
phenicol	SRR413705merged	3.58607140422826e-08	CHN	0.790322580645161	496
rifamycin antibiotic	SRR413705merged	3.58607140422826e-08	CHN	0.864367816091954	435
fluoroquinolone	SRS019030	3.64771332000002e-09	USA	0.501070663811563	467
rifamycin antibiotic	SRS019030	1.09297538357361e-09	USA	0.420689655172414	435
phenicol	105_117_3_20111028_FRAG_BC_105_117_3_F3_106	7.9179057769541e-07	RUS	0.985887096774194	496
rifamycin antibiotic	105_117_3_20111028_FRAG_BC_105_117_3_F3_106	6.45185441017863e-08	RUS	0.896551724137931	435
rifamycin antibiotic	T1_T16_20140211_FRAG_BC_T1_T16_F3_T10	2.06390598468849e-09	RUS_HOBL	0.528735632183908	435
rifamycin antibiotic	211_251_20111102_FRAG_BC_211_251_F3_211	7.42523591525953e-09	RUS	0.701149425287356	435
phenicol	232_250_20111116_FRAG_BC_232_250_F3_232	1.45540728061795e-08	RUS	0.616935483870968	496
rifamycin antibiotic	232_250_20111116_FRAG_BC_232_250_F3_232	5.7489438297546e-09	RUS	0.666666666666667	435
rifamycin antibiotic	202_209_20111028_FRAG_BC_202_209_F3_209	1.20278911553338e-09	RUS	0.457471264367816	435
rifamycin antibiotic	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_38P	2.73851307286892e-09	RUS	0.577011494252874	435
fluoroquinolone	MH0012_090120	8.89690432203611e-09	EUR	0.633832976445396	467
phenicol	MH0012_090120	8.57200311234193e-09	EUR	0.516129032258065	496
rifamycin antibiotic	MH0012_090120	3.53752019185393e-09	EUR	0.606896551724138	435
rifamycin antibiotic	SRS014683	2.42639718397877e-09	USA	0.554022988505747	435
rifamycin antibiotic	SRR413733merged	1.58021185157146e-07	CHN	0.940229885057471	435
rifamycin antibiotic	SRR413703merged	4.1259458817688e-09	CHN	0.625287356321839	435
rifamycin antibiotic	61_106_20121101_FRAG_BC_61_106_F3_105	6.57438969330866e-09	RUS	0.682758620689655	435
rifamycin antibiotic	kazan5500_2014_03_31_1_L02_60BR_50trimmed_T_F3	3.11516650658778e-08	RUS_HOBL	0.857471264367816	435
rifamycin antibiotic	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T18	1.25764456418902e-06	RUS_HOBL	0.997701149425287	435
rifamycin antibiotic	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T19	6.22529441599269e-09	RUS_HOBL	0.675862068965517	435
fluoroquinolone	Tomsk_2014_02_28_1_L01_07_50trimmed_T_F3	3.38426199897724e-08	RUS_HOBL	0.792291220556745	467
rifamycin antibiotic	Tomsk_2014_02_28_1_L01_07_50trimmed_T_F3	1.94413370160685e-08	RUS_HOBL	0.818390804597701	435
rifamycin antibiotic	130_179_2_20120514_FRAG_BC_130_179_2_F3_179	1.92547680179775e-08	RUS	0.816091954022989	435
phenicol	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_40	2.8265905559863e-07	RUS	0.961693548387097	496
rifamycin antibiotic	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_40	2.79863851259158e-07	RUS	0.96551724137931	435
phenicol	SRS017821	1.43573239931726e-09	USA	0.231854838709677	496
rifamycin antibiotic	SRS017821	4.17188900299707e-10	USA	0.298850574712644	435
rifamycin antibiotic	SRR413576merged	2.52521700665069e-08	CHN	0.84367816091954	435
rifamycin antibiotic	280_287_20111115_FRAG_BC_280_287_F3_287	4.6154657450119e-09	RUS	0.636781609195402	435
rifamycin antibiotic	SRR413737merged	1.64591349343422e-08	CHN	0.795402298850575	435
rifamycin antibiotic	SRR413610merged	9.47032049724799e-09	CHN	0.731034482758621	435
phenicol	SRS013687	1.96206761811523e-09	USA	0.278225806451613	496
rifamycin antibiotic	SRS013687	1.96206761811523e-09	USA	0.519540229885057	435
phenicol	MH0004_081123	1.08570399864844e-08	EUR	0.554435483870968	496
rifamycin antibiotic	MH0004_081123	9.60964559184263e-09	EUR	0.737931034482759	435
rifamycin antibiotic	SRR413564merged	2.32195788834897e-09	CHN	0.542528735632184	435
rifamycin antibiotic	232_250_20111116_FRAG_BC_232_250_F3_236	1.61444450264526e-08	RUS	0.790804597701149	435
rifamycin antibiotic	SRR413563merged	3.28473890298762e-09	CHN	0.593103448275862	435
phenicol	SRS019601	4.02892279898925e-09	USA	0.379032258064516	496
rifamycin antibiotic	SRS019601	4.02892279898925e-09	USA	0.618390804597701	435
rifamycin antibiotic	Tomsk_2014_02_28_1_L02_L03_merg_38_50trimmed_T_F3	3.09214547134165e-09	RUS_HOBL	0.588505747126437	435
rifamycin antibiotic	222_257_20111020_FRAG_BC_222_257_F3_230	4.26644070540512e-09	RUS	0.629885057471264	435
rifamycin antibiotic	MH0068_090126	1.5825592885639e-09	EUR	0.480459770114943	435
rifamycin antibiotic	185_210_20111102_FRAG_BC_185_210_F3_193	1.18920981179335e-09	RUS	0.452873563218391	435
rifamycin antibiotic	SRS015663	8.95075459335307e-10	USA	0.383908045977012	435
rifamycin antibiotic	Tomsk_2014_02_28_1_L02_L03_merg_28_50trimmed_T_F3	8.05005498805176e-09	RUS_HOBL	0.708045977011494	435
rifamycin antibiotic	Tomsk_2014_02_28_1_L01_11_50trimmed_T_F3	3.43549601491984e-09	RUS_HOBL	0.602298850574713	435
rifamycin antibiotic	SRR413745merged	1.12958621671598e-07	CHN	0.919540229885057	435
rifamycin antibiotic	T1_T16_20140211_FRAG_BC_T1_T16_F3_T3	1.82584715350307e-09	RUS_HOBL	0.512643678160919	435
beta-lactam	SRS024549	8.70278486373483e-10	USA	0.021484375	512
fluoroquinolone	SRS024549	8.89626227085767e-10	USA	0.293361884368308	467
phenicol	SRS024549	2.26523743678265e-10	USA	0.0846774193548387	496
rifamycin antibiotic	SRS024549	2.26523743678265e-10	USA	0.222988505747126	435
fluoroquinolone	SRS023583	1.06767587668848e-09	USA	0.321199143468951	467
rifamycin antibiotic	SRS023583	5.91203933516233e-10	USA	0.328735632183908	435
rifamycin antibiotic	SRS019968	1.13553254677575e-09	USA	0.439080459770115	435
rifamycin antibiotic	SRS064276	6.09214999071777e-09	USA	0.673563218390805	435
rifamycin antibiotic	SRR413714merged	2.42293030020313e-09	CHN	0.551724137931034	435
rifamycin antibiotic	280_287_20111115_FRAG_BC_280_287_F3_284	2.58842062769439e-08	RUS	0.848275862068966	435
rifamycin antibiotic	261_268_20111115_FRAG_BC_261_268_F3_264	8.36782504382225e-09	RUS	0.71264367816092	435
fluoroquinolone	kazan5500_2014_03_31_1_L01_24BR_50trimmed_T_F3	1.33492945408151e-08	RUS_HOBL	0.678800856531049	467
rifamycin antibiotic	kazan5500_2014_03_31_1_L01_24BR_50trimmed_T_F3	5.38786628366125e-09	RUS_HOBL	0.652873563218391	435
rifamycin antibiotic	SRS020328	1.07066539490414e-09	USA	0.416091954022988	435
rifamycin antibiotic	SRS053335	1.33765605293777e-10	USA	0.158620689655172	435
phenicol	SRS016495	2.34552007352282e-09	USA	0.308467741935484	496
rifamycin antibiotic	SRS016495	2.09599004705424e-09	USA	0.531034482758621	435
rifamycin antibiotic	232_250_20111116_FRAG_BC_232_250_F3_245	5.45639729754135e-09	RUS	0.657471264367816	435
rifamycin antibiotic	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_12P	4.69756491452448e-09	RUS	0.641379310344828	435
rifamycin antibiotic	SRS023914	4.89975190706066e-10	USA	0.310344827586207	435
rifamycin antibiotic	SRR413717merged	6.43260124265517e-09	CHN	0.67816091954023	435
rifamycin antibiotic	185_210_20111102_FRAG_BC_185_210_F3_190	2.44765335532482e-09	RUS	0.558620689655172	435
rifamycin antibiotic	Tomsk_2014_02_28_1_L01_08_50trimmed_T_F3	9.11005673582434e-09	RUS_HOBL	0.724137931034483	435
rifamycin antibiotic	61_106_20121101_FRAG_BC_61_106_F3_100	1.13348729018523e-09	RUS	0.436781609195402	435
rifamycin antibiotic	SRR413771merged	1.52477359521563e-07	CHN	0.937931034482759	435
rifamycin antibiotic	SRR413734merged	5.97409210930595e-08	CHN	0.891954022988506	435
rifamycin antibiotic	MH0025_090121	8.43217112934559e-08	EUR	0.91264367816092	435
rifamycin antibiotic	kazan5500_2014_03_31_1_L03_43BR_50trimmed_T_F3	8.77120478027142e-09	RUS_HOBL	0.717241379310345	435
fluoroquinolone	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_181	4.26350353337888e-09	RUS	0.535331905781585	467
rifamycin antibiotic	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_181	1.59377247268209e-09	RUS	0.485057471264368	435
fluoroquinolone	MH0056_090125	3.11053275389397e-08	EUR	0.788008565310492	467
fluoroquinolone	SRR413597merged	1.18971307240247e-09	CHN	0.338329764453961	467
fluoroquinolone	SRS019910	2.56732061690645e-10	USA	0.162740899357602	467
fluoroquinolone	kazan5500_2014_03_31_1_L02_47BR_50trimmed_T_F3	2.26227196406584e-10	RUS_HOBL	0.15203426124197	467
fluoroquinolone	61_106_20121101_FRAG_BC_61_106_F3_101	9.75659757713269e-10	RUS	0.301927194860814	467
fluoroquinolone	MH0037_090122	5.30402043951273e-09	EUR	0.558886509635974	467
fluoroquinolone	SRS058770	4.02116756044132e-11	USA	0.0406852248394004	467
fluoroquinolone	185_210_20111102_FRAG_BC_185_210_F3_194	2.94047634524688e-09	RUS	0.464668094218415	467
fluoroquinolone	SRR413595merged	4.13214235027579e-09	CHN	0.528907922912206	467
fluoroquinolone	BC_9_16_20111003_FRAG_BC_BC_1_8_20111003_F3_98	3.89528496659096e-09	RUS	0.513918629550321	467
fluoroquinolone	SRS063985	1.77082155554023e-09	USA	0.383297644539615	467
fluoroquinolone	MH0061_090126	9.51298564179573e-09	EUR	0.648822269807281	467
fluoroquinolone	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_67	1.65184396414721e-09	RUS	0.376873661670236	467
fluoroquinolone	MH0086_090325	1.97601782377649e-08	EUR	0.734475374732334	467
fluoroquinolone	kazan5500_2014_03_31_1_L01_21BR_50trimmed_T_F3	1.85021871325011e-10	RUS_HOBL	0.137044967880086	467
